province,antibiotic,metric,value,unit,china_mean,fold_change,log2_fc,qu_category,qu_subcategory,NBS_region,RR_ranking,antibiotic_group,primary_source,environmental_signature
Guizhou,Cefazolin,K. pneumoniae resistance,27.1,% resistant strains,30.39677419354839,0.8915419717711981,-0.16562537663237406,Fourth,6,Western,22,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Guizhou,Cefotaxime,K. pneumoniae resistance,20.5,% resistant strains,25.67741935483871,0.7983668341708542,-0.32487630553869007,Fourth,6,Western,22,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Guizhou,Chloramphenicol,K. pneumoniae resistance,16.6,% resistant strains,20.929032258064517,0.7931565967940815,-0.3343223624834729,Fourth,6,Western,22,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Guizhou,Ceftriaxone,K. pneumoniae resistance,22,% resistant strains,26.01290322580645,0.845734126984127,-0.24172389958838167,Fourth,6,Western,22,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Guizhou,Amoxicillin,K. pneumoniae resistance,15.1,% resistant strains,16.470967741935485,0.916764590677634,-0.1253767726951649,Fourth,6,Western,22,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Guizhou,Ciprofloxacin,K. pneumoniae resistance,13.6,% resistant strains,18.89677419354839,0.7196995561625127,-0.4745333262421525,Fourth,6,Western,22,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guizhou,Gentamicin,K. pneumoniae resistance,14.8,% resistant strains,15.512903225806452,0.9540444998960282,-0.06787153485987929,Fourth,6,Western,22,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Guizhou,Levofloxacin,K. pneumoniae resistance,12.6,% resistant strains,16.551612903225806,0.7612551159618008,-0.39354807630462424,Fourth,6,Western,22,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hainan,Ampicillin,K. pneumoniae resistance,98.3,% resistant strains,89.65806451612903,1.0963877095776067,0.13275806086587305,Fourth,7,Eastern,31,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hainan,Cefazolin,K. pneumoniae resistance,24.3,% resistant strains,30.39677419354839,0.7994269340974212,-0.32296191438046473,Fourth,7,Eastern,31,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hainan,Cefotaxime,K. pneumoniae resistance,32.8,% resistant strains,25.67741935483871,1.2773869346733666,0.35319559957394747,Fourth,7,Eastern,31,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hainan,Chloramphenicol,K. pneumoniae resistance,23.8,% resistant strains,20.929032258064517,1.1371763255240444,0.18545596947754567,Fourth,7,Eastern,31,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Hainan,Ceftriaxone,K. pneumoniae resistance,27.2,% resistant strains,26.01290322580645,1.0456349206349207,0.06437922813729823,Fourth,7,Eastern,31,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hainan,Amoxicillin,K. pneumoniae resistance,18.9,% resistant strains,16.470967741935485,1.1474735605170385,0.1984609122008287,Fourth,7,Eastern,31,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hainan,Ciprofloxacin,K. pneumoniae resistance,17,% resistant strains,18.89677419354839,0.8996244452031409,-0.15260523135479007,Fourth,7,Eastern,31,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hainan,Gentamicin,K. pneumoniae resistance,11.7,% resistant strains,15.512903225806452,0.7542108546475358,-0.40696018090542463,Fourth,7,Eastern,31,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Hainan,Levofloxacin,K. pneumoniae resistance,14.7,% resistant strains,16.551612903225806,0.888130968622101,-0.1711556549681764,Fourth,7,Eastern,31,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hebei,Ampicillin,K. pneumoniae resistance,89.4,% resistant strains,89.65806451612903,0.9971216809383321,-0.00415852429138969,Fourth,5,Eastern,14,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hebei,Cefazolin,K. pneumoniae resistance,31,% resistant strains,30.39677419354839,1.0198450599596731,0.028349987287991957,Fourth,5,Eastern,14,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hebei,Cefotaxime,K. pneumoniae resistance,27,% resistant strains,25.67741935483871,1.0515075376884422,0.07245919200669487,Fourth,5,Eastern,14,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hebei,Chloramphenicol,K. pneumoniae resistance,18.8,% resistant strains,20.929032258064517,0.8982737361282368,-0.15477294215276033,Fourth,5,Eastern,14,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Hebei,Ceftriaxone,K. pneumoniae resistance,27.6,% resistant strains,26.01290322580645,1.0610119047619049,0.08544084366512796,Fourth,5,Eastern,14,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hebei,Amoxicillin,K. pneumoniae resistance,19.7,% resistant strains,16.470967741935485,1.1960438699569134,0.25827030743613255,Fourth,5,Eastern,14,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hebei,Ciprofloxacin,K. pneumoniae resistance,18.5,% resistant strains,18.89677419354839,0.9790030727210651,-0.030614706976179643,Fourth,5,Eastern,14,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hebei,Gentamicin,K. pneumoniae resistance,16.4,% resistant strains,15.512903225806452,1.057184445830734,0.08022710412925463,Fourth,5,Eastern,14,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Hebei,Levofloxacin,K. pneumoniae resistance,16,% resistant strains,16.551612903225806,0.9666731631260963,-0.04889990491717839,Fourth,5,Eastern,14,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Heilongjiang,Ampicillin,K. pneumoniae resistance,95.9,% resistant strains,89.65806451612903,1.0696193423040945,0.0970974595434234,Fourth,7,Northeastern,29,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Heilongjiang,Cefazolin,K. pneumoniae resistance,27.1,% resistant strains,30.39677419354839,0.8915419717711981,-0.16562537663237406,Fourth,7,Northeastern,29,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Heilongjiang,Cefotaxime,K. pneumoniae resistance,21.8,% resistant strains,25.67741935483871,0.8489949748743718,-0.2361720802672097,Fourth,7,Northeastern,29,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Heilongjiang,Chloramphenicol,K. pneumoniae resistance,17.8,% resistant strains,20.929032258064517,0.8504932182490752,-0.23362836286400007,Fourth,7,Northeastern,29,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Heilongjiang,Ceftriaxone,K. pneumoniae resistance,23.2,% resistant strains,26.01290322580645,0.8918650793650794,-0.16510261798546905,Fourth,7,Northeastern,29,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Heilongjiang,Amoxicillin,K. pneumoniae resistance,14.3,% resistant strains,16.470967741935485,0.8681942812377594,-0.2039101752418543,Fourth,7,Northeastern,29,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Heilongjiang,Ciprofloxacin,K. pneumoniae resistance,16,% resistant strains,18.89677419354839,0.8467053601911915,-0.2400680726051294,Fourth,7,Northeastern,29,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Heilongjiang,Gentamicin,K. pneumoniae resistance,13.4,% resistant strains,15.512903225806452,0.8637970472031608,-0.21123571003105657,Fourth,7,Northeastern,29,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Heilongjiang,Levofloxacin,K. pneumoniae resistance,14.7,% resistant strains,16.551612903225806,0.888130968622101,-0.1711556549681764,Fourth,7,Northeastern,29,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Henan,Ampicillin,K. pneumoniae resistance,95.6,% resistant strains,89.65806451612903,1.0662732963949053,0.09257726250604092,Fourth,5,Central,15,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Henan,Cefazolin,K. pneumoniae resistance,39,% resistant strains,30.39677419354839,1.28303088188475,0.35955589576336505,Fourth,5,Central,15,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Henan,Cefotaxime,K. pneumoniae resistance,34.8,% resistant strains,25.67741935483871,1.3552763819095475,0.438587090804592,Fourth,5,Central,15,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Henan,Chloramphenicol,K. pneumoniae resistance,23.3,% resistant strains,20.929032258064517,1.1132860665844637,0.15482435082388257,Fourth,5,Central,15,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Henan,Ceftriaxone,K. pneumoniae resistance,34.8,% resistant strains,26.01290322580645,1.337797619047619,0.4198598827356871,Fourth,5,Central,15,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Henan,Amoxicillin,K. pneumoniae resistance,26.3,% resistant strains,16.470967741935485,1.5967489228358793,0.6751374772720586,Fourth,5,Central,15,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Henan,Ciprofloxacin,K. pneumoniae resistance,28.1,% resistant strains,18.89677419354839,1.4870262888357801,0.5724301527284344,Fourth,5,Central,15,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Henan,Gentamicin,K. pneumoniae resistance,22.2,% resistant strains,15.512903225806452,1.4310667498440424,0.5170909658612769,Fourth,5,Central,15,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Henan,Levofloxacin,K. pneumoniae resistance,25.9,% resistant strains,16.551612903225806,1.5648021828103684,0.6459802878820132,Fourth,5,Central,15,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hubei,Ampicillin,K. pneumoniae resistance,97.3,% resistant strains,89.65806451612903,1.0852342232136432,0.11800644930640389,Second,3,Central,9,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hubei,Cefazolin,K. pneumoniae resistance,28.7,% resistant strains,30.39677419354839,0.9441791361562134,-0.08286749131055794,Second,3,Central,9,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hubei,Cefotaxime,K. pneumoniae resistance,26.5,% resistant strains,25.67741935483871,1.0320351758793969,0.04549214440642538,Second,3,Central,9,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hubei,Chloramphenicol,K. pneumoniae resistance,20.9,% resistant strains,20.929032258064517,0.9986128236744759,-0.00200266174951512,Second,3,Central,9,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Hubei,Ceftriaxone,K. pneumoniae resistance,26.5,% resistant strains,26.01290322580645,1.0187251984126984,0.02676493633752021,Second,3,Central,9,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hubei,Amoxicillin,K. pneumoniae resistance,17.1,% resistant strains,16.470967741935485,1.0381903642773207,0.05407100286565409,Second,3,Central,9,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hubei,Ciprofloxacin,K. pneumoniae resistance,22.5,% resistant strains,18.89677419354839,1.190679412768863,0.2517850237245452,Second,3,Central,9,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hubei,Gentamicin,K. pneumoniae resistance,17,% resistant strains,15.512903225806452,1.0958619255562487,0.1320660356488728,Second,3,Central,9,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Hubei,Levofloxacin,K. pneumoniae resistance,19.2,% resistant strains,16.551612903225806,1.1600077957513155,0.2141345009166154,Second,3,Central,9,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hunan,Ampicillin,K. pneumoniae resistance,91.2,% resistant strains,89.65806451612903,1.0171979563934663,0.024600468690034284,Fourth,5,Central,13,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hunan,Cefazolin,K. pneumoniae resistance,30.7,% resistant strains,30.39677419354839,1.0099755916374826,0.01432042738393364,Fourth,5,Central,13,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hunan,Cefotaxime,K. pneumoniae resistance,24,% resistant strains,25.67741935483871,0.9346733668341708,-0.09746580943561754,Fourth,5,Central,13,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hunan,Chloramphenicol,K. pneumoniae resistance,24.1,% resistant strains,20.929032258064517,1.151510480887793,0.20352754239956397,Fourth,5,Central,13,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Hunan,Ceftriaxone,K. pneumoniae resistance,27,% resistant strains,26.01290322580645,1.0379464285714286,0.053731983937789676,Fourth,5,Central,13,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hunan,Amoxicillin,K. pneumoniae resistance,16.3,% resistant strains,16.470967741935485,0.9896200548374461,-0.01505335778916616,Fourth,5,Central,13,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hunan,Ciprofloxacin,K. pneumoniae resistance,21.5,% resistant strains,18.89677419354839,1.1377603277569135,0.18619668209696846,Fourth,5,Central,13,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hunan,Gentamicin,K. pneumoniae resistance,17.2,% resistant strains,15.512903225806452,1.108754418798087,0.14893985421326889,Fourth,5,Central,13,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Hunan,Levofloxacin,K. pneumoniae resistance,17.7,% resistant strains,16.551612903225806,1.069382186708244,0.0967775502784567,Fourth,5,Central,13,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Inner Mongolia,Ampicillin,K. pneumoniae resistance,87.5,% resistant strains,89.65806451612903,0.9759300568468015,-0.03515033875501642,Fourth,7,Western,25,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Inner Mongolia,Cefazolin,K. pneumoniae resistance,25.2,% resistant strains,30.39677419354839,0.8290353390639923,-0.27049449448632923,Fourth,7,Western,25,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Inner Mongolia,Cefotaxime,K. pneumoniae resistance,22,% resistant strains,25.67741935483871,0.8567839195979898,-0.22299669151947657,Fourth,7,Western,25,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Inner Mongolia,Chloramphenicol,K. pneumoniae resistance,19.5,% resistant strains,20.929032258064517,0.9317200986436498,-0.10203148008078713,Fourth,7,Western,25,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Inner Mongolia,Ceftriaxone,K. pneumoniae resistance,21.6,% resistant strains,26.01290322580645,0.8303571428571429,-0.26819611094957263,Fourth,7,Western,25,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Inner Mongolia,Amoxicillin,K. pneumoniae resistance,8.4,% resistant strains,16.470967741935485,0.5099882491186839,-0.9714640892414833,Fourth,7,Western,25,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Inner Mongolia,Ciprofloxacin,K. pneumoniae resistance,16.9,% resistant strains,18.89677419354839,0.8943325367019459,-0.1611167312103076,Fourth,7,Western,25,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Inner Mongolia,Gentamicin,K. pneumoniae resistance,13.2,% resistant strains,15.512903225806452,0.8509045539613225,-0.23293078113037566,Fourth,7,Western,25,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Inner Mongolia,Levofloxacin,K. pneumoniae resistance,15.1,% resistant strains,16.551612903225806,0.9122977977002534,-0.13242326047946176,Fourth,7,Western,25,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangsu,Ampicillin,K. pneumoniae resistance,86.1,% resistant strains,89.65806451612903,0.9603151759372526,-0.058420118077863674,Second,2,Eastern,1,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jiangsu,Cefazolin,K. pneumoniae resistance,37,% resistant strains,30.39677419354839,1.2172344264034807,0.28360704253006636,Second,2,Eastern,1,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jiangsu,Cefotaxime,K. pneumoniae resistance,27.8,% resistant strains,25.67741935483871,1.0826633165829145,0.11458466767937132,Second,2,Eastern,1,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jiangsu,Chloramphenicol,K. pneumoniae resistance,20.3,% resistant strains,20.929032258064517,0.969944512946979,-0.044025876645221576,Second,2,Eastern,1,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Jiangsu,Ceftriaxone,K. pneumoniae resistance,30.2,% resistant strains,26.01290322580645,1.1609623015873016,0.2153211262120377,Second,2,Eastern,1,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jiangsu,Amoxicillin,K. pneumoniae resistance,18.5,% resistant strains,16.470967741935485,1.1231884057971013,0.16759994849606835,Second,2,Eastern,1,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jiangsu,Ciprofloxacin,K. pneumoniae resistance,21.1,% resistant strains,18.89677419354839,1.1165926937521338,0.1591030212146934,Second,2,Eastern,1,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangsu,Gentamicin,K. pneumoniae resistance,19.8,% resistant strains,15.512903225806452,1.2763568309419837,0.3520317195907805,Second,2,Eastern,1,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Jiangsu,Levofloxacin,K. pneumoniae resistance,19.5,% resistant strains,16.551612903225806,1.17813291755993,0.2365023139450701,Second,2,Eastern,1,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangxi,Ampicillin,K. pneumoniae resistance,93.4,% resistant strains,89.65806451612903,1.041735626394186,0.05898919423495455,Fourth,6,Central,12,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jiangxi,Cefazolin,K. pneumoniae resistance,33.3,% resistant strains,30.39677419354839,1.0955109837631327,0.13160394908501652,Fourth,6,Central,12,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jiangxi,Cefotaxime,K. pneumoniae resistance,22,% resistant strains,25.67741935483871,0.8567839195979898,-0.22299669151947657,Fourth,6,Central,12,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jiangxi,Chloramphenicol,K. pneumoniae resistance,22.5,% resistant strains,20.929032258064517,1.0750616522811343,0.10441939738663908,Fourth,6,Central,12,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Jiangxi,Ceftriaxone,K. pneumoniae resistance,27,% resistant strains,26.01290322580645,1.0379464285714286,0.053731983937789676,Fourth,6,Central,12,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jiangxi,Amoxicillin,K. pneumoniae resistance,18.5,% resistant strains,16.470967741935485,1.1231884057971013,0.16759994849606835,Fourth,6,Central,12,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jiangxi,Ciprofloxacin,K. pneumoniae resistance,21.6,% resistant strains,18.89677419354839,1.1430522362581086,0.1928913346709769,Fourth,6,Central,12,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangxi,Gentamicin,K. pneumoniae resistance,13.4,% resistant strains,15.512903225806452,0.8637970472031608,-0.21123571003105657,Fourth,6,Central,12,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Jiangxi,Levofloxacin,K. pneumoniae resistance,18.5,% resistant strains,16.551612903225806,1.1177158448645488,0.16055346071177132,Fourth,6,Central,12,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jilin,Ampicillin,K. pneumoniae resistance,94.5,% resistant strains,89.65806451612903,1.0540044613945456,0.07588097363372749,Fourth,6,Northeastern,21,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jilin,Cefazolin,K. pneumoniae resistance,32.2,% resistant strains,30.39677419354839,1.0593229332484346,0.08314246012837134,Fourth,6,Northeastern,21,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jilin,Cefotaxime,K. pneumoniae resistance,18.9,% resistant strains,25.67741935483871,0.7360552763819095,-0.44211398082306347,Fourth,6,Northeastern,21,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jilin,Chloramphenicol,K. pneumoniae resistance,25.2,% resistant strains,20.929032258064517,1.2040690505548706,0.2679181296695187,Fourth,6,Northeastern,21,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Jilin,Ceftriaxone,K. pneumoniae resistance,21.9,% resistant strains,26.01290322580645,0.8418898809523809,-0.24829655351186788,Fourth,6,Northeastern,21,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jilin,Amoxicillin,K. pneumoniae resistance,9.7,% resistant strains,16.470967741935485,0.5889150019584801,-0.7638686698331162,Fourth,6,Northeastern,21,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jilin,Ciprofloxacin,K. pneumoniae resistance,18.3,% resistant strains,18.89677419354839,0.9684192557186753,-0.04629632920844927,Fourth,6,Northeastern,21,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jilin,Gentamicin,K. pneumoniae resistance,14.5,% resistant strains,15.512903225806452,0.9347057600332709,-0.09741581047389465,Fourth,6,Northeastern,21,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Jilin,Levofloxacin,K. pneumoniae resistance,14.7,% resistant strains,16.551612903225806,0.888130968622101,-0.1711556549681764,Fourth,6,Northeastern,21,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Liaoning,Ampicillin,K. pneumoniae resistance,84.2,% resistant strains,89.65806451612903,0.9391235518457222,-0.09061312240831138,Fourth,7,Northeastern,28,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Liaoning,Cefazolin,K. pneumoniae resistance,36.3,% resistant strains,30.39677419354839,1.1942056669850365,0.256051320009505,Fourth,7,Northeastern,28,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Liaoning,Cefotaxime,K. pneumoniae resistance,28.5,% resistant strains,25.67741935483871,1.1099246231155777,0.15046170400796782,Fourth,7,Northeastern,28,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Liaoning,Chloramphenicol,K. pneumoniae resistance,23.9,% resistant strains,20.929032258064517,1.1419543773119605,0.19150501415035068,Fourth,7,Northeastern,28,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Liaoning,Ceftriaxone,K. pneumoniae resistance,32.7,% resistant strains,26.01290322580645,1.2570684523809526,0.3300632123850415,Fourth,7,Northeastern,28,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Liaoning,Amoxicillin,K. pneumoniae resistance,18.8,% resistant strains,16.470967741935485,1.1414022718370544,0.19080733965739374,Fourth,7,Northeastern,28,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Liaoning,Ciprofloxacin,K. pneumoniae resistance,24.4,% resistant strains,18.89677419354839,1.2912256742915669,0.36874117007039436,Fourth,7,Northeastern,28,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Liaoning,Gentamicin,K. pneumoniae resistance,20.1,% resistant strains,15.512903225806452,1.295695570804741,0.37372679069009956,Fourth,7,Northeastern,28,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Liaoning,Levofloxacin,K. pneumoniae resistance,20.7,% resistant strains,16.551612903225806,1.250633404794387,0.3226589576947844,Fourth,7,Northeastern,28,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Ningxia,Ampicillin,K. pneumoniae resistance,78.9,% resistant strains,89.65806451612903,0.880010074116716,-0.18440805546124883,Fourth,6,Western,16,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Ningxia,Cefazolin,K. pneumoniae resistance,16.1,% resistant strains,30.39677419354839,0.5296614666242173,-0.9168575398716287,Fourth,6,Western,16,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Ningxia,Cefotaxime,K. pneumoniae resistance,6.9,% resistant strains,25.67741935483871,0.2687185929648241,-1.8958319482659671,Fourth,6,Western,16,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Ningxia,Chloramphenicol,K. pneumoniae resistance,9.5,% resistant strains,20.929032258064517,0.4539149198520345,-1.13950618549945,Fourth,6,Western,16,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Ningxia,Ceftriaxone,K. pneumoniae resistance,10,% resistant strains,26.01290322580645,0.3844246031746032,-1.3792274233383164,Fourth,6,Western,16,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Ningxia,Amoxicillin,K. pneumoniae resistance,4.6,% resistant strains,16.470967741935485,0.27927927927927926,-1.8402195559632308,Fourth,6,Western,16,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Ningxia,Ciprofloxacin,K. pneumoniae resistance,5.3,% resistant strains,18.89677419354839,0.28047115056333216,-1.8340757129292926,Fourth,6,Western,16,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Ningxia,Gentamicin,K. pneumoniae resistance,4.9,% resistant strains,15.512903225806452,0.3158660844250364,-1.6626150563736208,Fourth,6,Western,16,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Ningxia,Levofloxacin,K. pneumoniae resistance,4.2,% resistant strains,16.551612903225806,0.2537517053206003,-1.9785105770257803,Fourth,6,Western,16,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Qinghai,Ampicillin,K. pneumoniae resistance,82,% resistant strains,89.65806451612903,0.9145858818450026,-0.12880944596926144,Third,4,Western,23,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Qinghai,Cefazolin,K. pneumoniae resistance,8.7,% resistant strains,30.39677419354839,0.2862145813435211,-1.8048309221375176,Third,4,Western,23,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Qinghai,Cefotaxime,K. pneumoniae resistance,3.6,% resistant strains,25.67741935483871,0.1402010050251256,-2.834431403601824,Third,4,Western,23,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Qinghai,Chloramphenicol,K. pneumoniae resistance,10.7,% resistant strains,20.929032258064517,0.5112515413070283,-0.9678948074292509,Third,4,Western,23,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Qinghai,Ceftriaxone,K. pneumoniae resistance,11.9,% resistant strains,26.01290322580645,0.4574652777777778,-1.1282658498050977,Third,4,Western,23,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Qinghai,Amoxicillin,K. pneumoniae resistance,6.2,% resistant strains,16.470967741935485,0.37641989815902854,-1.4095852016333685,Third,4,Western,23,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Qinghai,Ciprofloxacin,K. pneumoniae resistance,7.3,% resistant strains,18.89677419354839,0.3863093205872311,-1.3721716086124744,Third,4,Western,23,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
